reward: 0.4175, epoch: 530, params: 2476306, epoch_time: 97.6887, genotype: [[6, [0, 0, 3, 1], [1, 0, 8, 0], [6, 2, 7, 0]], [[3, 0], [3, 1], [2, 1]]]
reward: 0.4014, epoch: 1207, params: 2190610, epoch_time: 50.7450, genotype: [[9, [0, 0, 0, 5], [2, 3, 9, 9], [0, 6, 0, 8]], [[3, 1], [2, 1], [2, 0]]]
reward: 0.4219, epoch: 1208, params: 2240658, epoch_time: 59.2854, genotype: [[2, [0, 0, 0, 0], [3, 1, 5, 8], [6, 3, 0, 10]], [[1, 1], [0, 0], [5, 3]]]
reward: 0.5030, epoch: 1209, params: 2418066, epoch_time: 56.5145, genotype: [[8, [0, 0, 5, 1], [1, 1, 0, 3], [3, 6, 10, 10]], [[1, 0], [3, 3], [4, 3]]]
reward: 0.3449, epoch: 1210, params: 3014034, epoch_time: 62.1761, genotype: [[5, [0, 0, 6, 5], [2, 0, 0, 5], [6, 0, 1, 9]], [[1, 0], [2, 1], [0, 4]]]
reward: 0.4062, epoch: 1211, params: 2412562, epoch_time: 62.0447, genotype: [[6, [0, 0, 5, 0], [1, 3, 10, 10], [3, 3, 8, 0]], [[0, 0], [2, 0], [0, 1]]]
reward: 0.4605, epoch: 1212, params: 2165266, epoch_time: 46.6438, genotype: [[10, [0, 0, 10, 9], [2, 2, 0, 8], [6, 0, 5, 10]], [[1, 1], [1, 1], [1, 1]]]
reward: 0.3789, epoch: 1213, params: 2418066, epoch_time: 56.8145, genotype: [[0, [0, 0, 8, 5], [1, 1, 10, 6], [3, 3, 9, 8]], [[1, 0], [2, 1], [2, 4]]]
reward: 0.3704, epoch: 1214, params: 2147474, epoch_time: 48.4450, genotype: [[6, [0, 0, 9, 10], [3, 2, 9, 4], [2, 1, 10, 0]], [[1, 1], [2, 3], [5, 4]]]
reward: 0.5418, epoch: 1215, params: 2630418, epoch_time: 55.1392, genotype: [[0, [0, 0, 1, 0], [2, 1, 5, 1], [6, 0, 9, 8]], [[2, 1], [2, 1], [0, 4]]]
reward: 0.3392, epoch: 1216, params: 2030994, epoch_time: 59.4324, genotype: [[4, [0, 0, 4, 0], [2, 2, 0, 4], [6, 5, 0, 10]], [[3, 1], [3, 4], [2, 4]]]
reward: 0.5446, epoch: 1217, params: 2574226, epoch_time: 50.1538, genotype: [[9, [0, 0, 10, 1], [3, 0, 9, 0], [4, 6, 5, 6]], [[1, 2], [3, 3], [0, 1]]]
reward: 0.5223, epoch: 1218, params: 2548882, epoch_time: 50.1885, genotype: [[5, [0, 0, 10, 9], [1, 2, 9, 1], [5, 3, 10, 6]], [[1, 1], [0, 3], [2, 2]]]
reward: 0.4125, epoch: 1219, params: 2659858, epoch_time: 65.1444, genotype: [[8, [0, 0, 1, 6], [2, 0, 5, 0], [6, 5, 0, 0]], [[0, 2], [0, 1], [0, 1]]]
reward: 0.3888, epoch: 1220, params: 2383122, epoch_time: 56.8091, genotype: [[10, [0, 0, 8, 10], [2, 1, 1, 9], [3, 1, 0, 6]], [[3, 0], [3, 1], [0, 4]]]
reward: 0.3950, epoch: 1221, params: 2820882, epoch_time: 49.7425, genotype: [[5, [0, 0, 5, 6], [2, 0, 7, 5], [1, 3, 10, 0]], [[1, 1], [1, 1], [4, 1]]]
reward: 0.4664, epoch: 1222, params: 2237202, epoch_time: 67.9075, genotype: [[0, [0, 0, 0, 8], [2, 0, 10, 6], [4, 0, 4, 0]], [[1, 2], [0, 4], [2, 1]]]
reward: 0.4180, epoch: 1223, params: 2241298, epoch_time: 58.2009, genotype: [[0, [0, 0, 5, 0], [1, 0, 0, 8], [4, 0, 10, 0]], [[0, 0], [3, 1], [0, 1]]]
reward: 0.4362, epoch: 1224, params: 2206354, epoch_time: 55.0404, genotype: [[0, [0, 0, 10, 5], [2, 0, 9, 0], [3, 0, 0, 0]], [[0, 0], [2, 0], [1, 1]]]
reward: 0.4095, epoch: 1225, params: 2599570, epoch_time: 55.2839, genotype: [[1, [0, 0, 5, 10], [2, 0, 0, 0], [0, 1, 1, 10]], [[0, 0], [2, 1], [1, 1]]]
reward: 0.5577, epoch: 1226, params: 2852370, epoch_time: 65.2468, genotype: [[5, [0, 0, 6, 5], [2, 0, 6, 8], [4, 1, 0, 0]], [[3, 0], [2, 4], [4, 1]]]
reward: 0.4081, epoch: 1227, params: 2412562, epoch_time: 72.1515, genotype: [[0, [0, 0, 9, 9], [1, 1, 1, 5], [6, 5, 4, 8]], [[3, 3], [2, 1], [0, 0]]]
reward: 0.5557, epoch: 1228, params: 2618770, epoch_time: 64.0079, genotype: [[5, [0, 0, 8, 9], [0, 0, 10, 5], [2, 3, 8, 6]], [[2, 0], [0, 3], [0, 1]]]
reward: 0.4051, epoch: 1229, params: 2406418, epoch_time: 48.3030, genotype: [[0, [0, 0, 9, 5], [1, 3, 5, 0], [0, 0, 7, 9]], [[3, 2], [2, 3], [1, 3]]]
reward: 0.5407, epoch: 1230, params: 2634514, epoch_time: 58.8258, genotype: [[6, [0, 0, 9, 8], [3, 2, 0, 6], [0, 5, 0, 1]], [[2, 2], [2, 0], [2, 0]]]
reward: 0.4181, epoch: 1231, params: 2618770, epoch_time: 54.1462, genotype: [[6, [0, 0, 9, 8], [2, 0, 8, 9], [2, 2, 5, 5]], [[2, 1], [1, 3], [0, 3]]]
reward: 0.3495, epoch: 1232, params: 2424210, epoch_time: 60.0440, genotype: [[0, [0, 0, 0, 6], [2, 3, 10, 6], [3, 6, 0, 0]], [[3, 0], [0, 1], [5, 1]]]
reward: 0.4838, epoch: 1233, params: 2186514, epoch_time: 50.8006, genotype: [[10, [0, 0, 9, 0], [3, 0, 10, 0], [2, 1, 5, 8]], [[3, 1], [4, 1], [0, 1]]]
reward: 0.5482, epoch: 1234, params: 2151570, epoch_time: 50.5138, genotype: [[0, [0, 0, 10, 6], [0, 2, 0, 10], [3, 5, 9, 9]], [[3, 2], [1, 0], [5, 1]]]
reward: 0.4516, epoch: 1235, params: 3048978, epoch_time: 58.5757, genotype: [[0, [0, 0, 5, 1], [2, 1, 1, 1], [2, 0, 8, 5]], [[2, 1], [1, 1], [5, 0]]]
reward: 0.3686, epoch: 1236, params: 1968658, epoch_time: 47.4604, genotype: [[10, [0, 0, 10, 0], [2, 3, 8, 0], [6, 0, 10, 9]], [[2, 0], [3, 3], [2, 2]]]
reward: 0.1390, epoch: 1237, params: 2170770, epoch_time: 47.6537, genotype: [[5, [0, 0, 10, 10], [2, 1, 8, 10], [2, 0, 3, 10]], [[1, 1], [3, 1], [5, 1]]]
reward: 0.4499, epoch: 1238, params: 1999506, epoch_time: 104.4078, genotype: [[8, [0, 0, 8, 10], [2, 2, 0, 4], [3, 5, 9, 9]], [[1, 0], [3, 0], [4, 0]]]
reward: 0.4518, epoch: 1239, params: 2408466, epoch_time: 48.3975, genotype: [[9, [0, 0, 6, 8], [3, 1, 5, 0], [1, 2, 9, 4]], [[2, 2], [2, 3], [5, 1]]]
reward: 0.4520, epoch: 1240, params: 2634514, epoch_time: 54.3232, genotype: [[5, [0, 0, 0, 0], [2, 1, 8, 6], [6, 1, 9, 6]], [[2, 1], [2, 1], [0, 1]]]
reward: 0.4549, epoch: 1241, params: 2548882, epoch_time: 58.3563, genotype: [[5, [0, 0, 9, 10], [0, 0, 6, 5], [4, 5, 10, 10]], [[2, 0], [0, 0], [0, 1]]]
reward: 0.3865, epoch: 1242, params: 2443410, epoch_time: 61.0612, genotype: [[0, [0, 0, 5, 0], [2, 1, 8, 8], [3, 5, 9, 5]], [[0, 0], [3, 1], [4, 1]]]
reward: 0.4702, epoch: 1243, params: 2161170, epoch_time: 52.7075, genotype: [[8, [0, 0, 5, 10], [2, 0, 10, 0], [6, 5, 9, 9]], [[3, 0], [4, 1], [2, 1]]]
reward: 0.5229, epoch: 1244, params: 2595474, epoch_time: 51.7524, genotype: [[5, [0, 0, 10, 0], [2, 2, 0, 6], [3, 0, 6, 9]], [[1, 2], [0, 3], [2, 4]]]
reward: 0.5609, epoch: 1245, params: 2822930, epoch_time: 48.5563, genotype: [[0, [0, 0, 5, 5], [2, 2, 5, 5], [2, 2, 9, 8]], [[2, 2], [1, 3], [5, 4]]]
reward: 0.4475, epoch: 1246, params: 2326930, epoch_time: 51.1830, genotype: [[10, [0, 0, 9, 6], [0, 1, 10, 5], [5, 5, 10, 9]], [[3, 1], [3, 0], [0, 1]]]
reward: 0.4615, epoch: 1247, params: 2796178, epoch_time: 52.5370, genotype: [[0, [0, 0, 6, 6], [2, 1, 6, 10], [6, 3, 10, 5]], [[2, 2], [3, 1], [0, 1]]]
reward: 0.4949, epoch: 1248, params: 2155666, epoch_time: 48.2292, genotype: [[9, [0, 0, 9, 0], [1, 1, 9, 0], [4, 0, 5, 10]], [[2, 2], [1, 1], [0, 1]]]
reward: 0.5029, epoch: 1249, params: 2235154, epoch_time: 56.7393, genotype: [[10, [0, 0, 0, 9], [1, 3, 8, 8], [4, 0, 8, 5]], [[3, 0], [3, 3], [0, 1]]]
reward: 0.1658, epoch: 1250, params: 2574226, epoch_time: 53.7987, genotype: [[10, [0, 0, 4, 1], [1, 0, 5, 10], [6, 5, 9, 6]], [[3, 1], [1, 1], [1, 1]]]
reward: 0.4016, epoch: 1251, params: 2433810, epoch_time: 57.9043, genotype: [[6, [0, 0, 0, 0], [2, 1, 0, 8], [1, 3, 10, 1]], [[3, 0], [2, 1], [4, 1]]]
reward: 0.4249, epoch: 1252, params: 2373522, epoch_time: 53.2785, genotype: [[10, [0, 0, 0, 5], [0, 1, 6, 9], [3, 2, 0, 10]], [[0, 2], [1, 3], [4, 1]]]
reward: 0.4504, epoch: 1253, params: 2817426, epoch_time: 48.6954, genotype: [[0, [0, 0, 6, 0], [0, 0, 5, 5], [4, 3, 10, 5]], [[2, 1], [3, 3], [1, 4]]]
reward: 0.4073, epoch: 1254, params: 2630418, epoch_time: 59.1142, genotype: [[0, [0, 0, 8, 0], [3, 1, 6, 6], [3, 0, 1, 10]], [[2, 1], [3, 0], [4, 0]]]
reward: 0.4317, epoch: 1255, params: 2599570, epoch_time: 60.5864, genotype: [[10, [0, 0, 9, 0], [2, 0, 6, 0], [3, 3, 5, 5]], [[0, 1], [1, 0], [0, 1]]]
reward: 0.3957, epoch: 1256, params: 2548882, epoch_time: 49.5975, genotype: [[10, [0, 0, 10, 5], [2, 0, 5, 6], [4, 3, 9, 10]], [[1, 1], [3, 3], [0, 1]]]
